emp_id,gender,age,marital_status,job_level,experience,dept,emp_type,wlb,work_env,physical_activity_hours,workload,stress,sleep_hours,commute_mode,commute_distance,num_companies,team_size,num_reports,edu_level,have_ot,training_hours_per_year,job_satisfaction,emp_satisfaction
852,Female,26,Married,Junior,4,Legal,Contract,1,5,1.3,4,1,8.1,Car,14,1,6,0,Bachelor,False,22.0,3,Rendah
853,Male,24,Single,Junior,2,IT,Part-Time,3,2,2.0,2,1,7.7,Car,25,0,7,0,Bachelor,True,21.0,3,Rendah
861,Male,46,Divorced,Mid,11,Operations,Full-Time,5,1,0.8,5,1,8.2,Car,22,8,12,0,Bachelor,False,35.5,3,Rendah
865,Male,37,Married,Mid,15,IT,Part-Time,2,5,2.9,5,1,7.8,Walk,2,5,12,0,Bachelor,True,37.5,3,Rendah
870,Male,45,Single,Mid,7,Finance,Full-Time,1,4,2.8,2,1,6.5,Car,24,7,10,0,Bachelor,False,33.5,3,Rendah
875,Male,29,Married,Mid,7,IT,Full-Time,1,5,0.9,3,2,6.0,Public Transport,17,2,12,0,Bachelor,False,33.5,3,Rendah
879,Male,27,Single,Junior,4,Finance,Full-Time,1,5,2.2,2,1,6.7,Motorbike,12,1,7,0,Bachelor,False,22.0,3,Rendah
880,Female,37,Single,Senior,7,Customer Service,Full-Time,4,4,1.7,2,1,6.4,Motorbike,23,5,25,7,Bachelor,False,43.5,3,Rendah
882,Male,29,Married,Junior,6,HR,Full-Time,5,3,1.5,3,1,7.8,Public Transport,26,2,9,0,Bachelor,True,23.0,3,Rendah
889,Male,30,Married,Senior,8,Customer Service,Full-Time,4,4,1.2,1,2,6.9,Car,29,2,17,2,Bachelor,False,44.0,3,Rendah
891,Female,33,Single,Senior,11,Operations,Full-Time,1,2,0.7,1,2,7.7,Public Transport,13,3,24,7,Bachelor,False,45.5,3,Rendah
892,Female,31,Married,Mid,5,Sales,Full-Time,3,1,0.8,4,1,7.0,Bike,8,3,13,0,Bachelor,False,32.5,3,Rendah
894,Female,36,Divorced,Mid,7,IT,Full-Time,5,2,2.4,4,1,7.7,Public Transport,14,4,15,0,Bachelor,False,33.5,3,Rendah
896,Female,22,Single,Intern/Fresher,0,Customer Service,Full-Time,4,1,2.4,1,1,5.9,Car,25,0,20,0,Bachelor,False,10.0,3,Rendah
898,Male,31,Married,Mid,9,Finance,Contract,3,3,2.0,3,3,8.2,Public Transport,27,3,10,0,Bachelor,False,34.5,3,Rendah
899,Male,35,Single,Senior,13,IT,Part-Time,5,2,2.3,3,1,8.0,Car,19,4,21,4,Bachelor,True,46.5,3,Rendah
902,Male,36,Married,Mid,14,Legal,Contract,5,5,1.3,4,1,6.5,Walk,2,4,12,0,Bachelor,True,37.0,3,Rendah
906,Female,30,Married,Mid,8,Finance,Full-Time,4,3,2.0,2,1,7.5,Car,10,2,12,0,Bachelor,False,34.0,3,Rendah
908,Female,39,Divorced,Senior,17,Sales,Contract,1,4,2.5,1,3,7.6,Car,15,5,22,1,Bachelor,False,48.5,3,Rendah
909,Female,29,Single,Mid,7,Finance,Full-Time,5,1,1.9,2,3,6.1,Motorbike,3,2,11,0,Bachelor,False,33.5,3,Rendah
910,Male,48,Divorced,Mid,18,Marketing,Part-Time,4,3,0.6,3,2,7.1,Bike,8,8,11,0,Bachelor,True,39.0,3,Rendah
914,Male,23,Single,Junior,1,Finance,Full-Time,2,4,3.0,2,1,6.8,Car,21,0,7,0,Bachelor,True,20.5,3,Rendah
919,Male,45,Married,Mid,23,HR,Full-Time,4,3,2.5,3,1,6.0,Car,13,7,15,0,Bachelor,False,41.5,3,Rendah
924,Male,22,Single,Junior,0,Marketing,Full-Time,4,3,2.4,3,1,6.6,Public Transport,19,0,10,0,Bachelor,False,20.0,3,Rendah
925,Male,33,Married,Mid,11,Operations,Full-Time,3,5,2.8,3,2,6.0,Car,17,3,11,0,Bachelor,True,35.5,3,Rendah
928,Male,30,Single,Mid,8,Finance,Full-Time,2,1,4.2,3,1,8.2,Car,18,2,13,0,Bachelor,False,34.0,3,Rendah
930,Female,40,Single,Senior,10,Sales,Full-Time,4,1,3.2,4,2,7.0,Car,20,6,22,6,Bachelor,False,45.0,3,Rendah
934,Male,40,Divorced,Mid,18,Operations,Full-Time,3,3,0.8,1,1,6.1,Motorbike,11,6,15,0,Bachelor,False,39.0,3,Rendah
939,Male,23,Single,Intern/Fresher,1,IT,Full-Time,5,1,1.0,1,1,7.3,Public Transport,6,0,26,0,Bachelor,False,10.5,3,Rendah
940,Female,32,Married,Senior,10,Operations,Part-Time,4,1,1.5,2,3,8.5,Car,5,3,22,9,Bachelor,False,45.0,3,Rendah
945,Female,29,Single,Mid,7,Finance,Full-Time,1,2,0.4,1,1,6.3,Motorbike,20,2,14,0,Bachelor,False,33.5,3,Rendah
949,Male,25,Single,Junior,2,Legal,Full-Time,5,3,1.0,2,1,6.4,Public Transport,24,1,7,0,Bachelor,False,21.0,3,Rendah
954,Male,38,Married,Mid,16,IT,Full-Time,1,1,0.1,1,1,7.1,Bike,9,5,11,0,Bachelor,False,38.0,3,Rendah
957,Male,47,Married,Mid,25,IT,Full-Time,4,2,2.0,1,3,7.0,Public Transport,26,8,15,0,Bachelor,True,42.5,3,Rendah
961,Female,25,Single,Junior,3,Finance,Part-Time,5,5,0.7,5,3,6.3,Car,18,1,5,0,Bachelor,False,21.5,3,Rendah
964,Male,33,Divorced,Mid,10,HR,Full-Time,5,4,2.6,4,1,6.7,Public Transport,6,3,15,0,Bachelor,False,35.0,3,Rendah
967,Male,24,Single,Junior,2,Sales,Full-Time,4,4,3.1,4,1,6.6,Bike,10,0,9,0,Bachelor,False,21.0,3,Rendah
968,Male,38,Single,Mid,1,Marketing,Part-Time,5,1,1.0,3,1,7.7,Public Transport,20,5,14,0,Bachelor,False,30.5,3,Rendah
969,Female,26,Single,Junior,4,Legal,Full-Time,3,5,2.8,1,1,5.8,Car,7,1,8,0,Bachelor,False,22.0,3,Rendah
970,Female,27,Single,Junior,5,Sales,Contract,4,1,1.3,2,2,7.7,Bike,7,1,10,0,Bachelor,False,22.5,3,Rendah
974,Male,36,Married,Mid,14,IT,Full-Time,1,4,1.0,2,3,7.7,Car,29,4,12,0,Bachelor,False,37.0,3,Rendah
984,Female,27,Single,Junior,5,Legal,Part-Time,5,2,1.7,2,3,7.1,Public Transport,21,1,8,0,Bachelor,True,22.5,3,Rendah
986,Female,27,Single,Junior,5,Operations,Full-Time,3,2,1.9,2,1,5.5,Public Transport,25,1,7,0,Bachelor,False,22.5,3,Rendah
992,Female,23,Single,Junior,1,Finance,Full-Time,3,2,3.0,1,2,6.8,Car,6,0,5,0,Bachelor,False,20.5,3,Rendah
993,Female,41,Married,Mid,19,Customer Service,Full-Time,4,4,3.2,4,3,7.0,Bike,6,6,12,0,Bachelor,True,39.5,3,Rendah
995,Female,24,Married,Junior,2,Marketing,Full-Time,5,3,1.5,2,1,6.2,Bike,7,0,10,0,Bachelor,False,21.0,3,Rendah
998,Male,25,Single,Junior,3,IT,Full-Time,5,3,2.9,5,1,8.7,Car,6,1,7,0,Bachelor,True,21.5,3,Rendah
999,Male,34,Married,Mid,12,IT,Full-Time,5,5,2.1,2,1,6.7,Car,10,4,15,0,Bachelor,True,36.0,3,Rendah
1001,Female,31,Single,Mid,9,Operations,Full-Time,4,2,2.4,3,3,6.7,Car,21,3,12,0,Bachelor,False,34.5,3,Rendah
1003,Male,23,Single,Junior,1,IT,Part-Time,1,5,2.8,3,3,8.0,Bike,6,0,5,0,Bachelor,True,20.5,3,Rendah
1004,Male,22,Single,Junior,0,Legal,Part-Time,5,1,2.6,4,1,7.4,Public Transport,20,0,8,0,Bachelor,True,20.0,3,Rendah
1008,Male,32,Married,Mid,10,Sales,Part-Time,3,3,0.2,1,1,6.9,Public Transport,19,3,10,0,Bachelor,False,35.0,3,Rendah
1010,Female,48,Married,Mid,19,IT,Full-Time,5,4,1.8,4,1,6.0,Public Transport,29,8,14,0,Bachelor,True,39.5,3,Rendah
1011,Male,34,Married,Senior,8,Sales,Full-Time,5,5,2.3,5,3,7.1,Motorbike,11,4,19,6,Bachelor,False,44.0,3,Rendah
1020,Female,29,Single,Mid,4,Finance,Full-Time,1,5,4.4,3,2,5.5,Car,21,2,15,0,Bachelor,False,32.0,3,Rendah
1024,Female,38,Married,Mid,16,HR,Full-Time,2,3,3.4,2,1,7.7,Walk,1,5,13,0,Bachelor,False,38.0,3,Rendah
1026,Male,26,Single,Junior,4,IT,Full-Time,3,5,1.8,3,1,6.4,Car,24,1,8,0,Bachelor,True,22.0,3,Rendah
1027,Male,31,Married,Mid,9,Sales,Full-Time,1,5,2.8,2,3,7.2,Car,28,3,14,0,Bachelor,False,34.5,3,Rendah
1028,Male,27,Single,Junior,5,Operations,Full-Time,1,5,1.1,4,1,7.2,Car,13,1,9,0,Bachelor,False,22.5,3,Rendah
1037,Female,25,Single,Junior,3,IT,Full-Time,5,1,3.4,2,3,7.6,Car,10,1,6,0,Bachelor,True,21.5,3,Rendah
1046,Male,30,Married,Mid,2,IT,Part-Time,3,3,2.1,1,3,6.9,Public Transport,14,2,15,0,Bachelor,True,31.0,3,Rendah
1053,Male,33,Single,Mid,11,Sales,Full-Time,4,1,2.0,2,2,8.3,Car,6,3,10,0,Bachelor,False,35.5,3,Rendah
1054,Female,34,Single,Mid,12,Sales,Part-Time,5,3,3.0,2,2,7.0,Motorbike,5,4,15,0,Bachelor,True,36.0,3,Rendah
1055,Female,22,Single,Intern/Fresher,0,Sales,Full-Time,2,3,3.2,3,1,6.1,Bike,4,0,21,0,Bachelor,False,10.0,3,Rendah
1066,Male,41,Married,Mid,13,Customer Service,Full-Time,2,4,1.7,3,1,6.7,Walk,1,6,11,0,Bachelor,False,36.5,3,Rendah
1067,Female,36,Single,Mid,2,Customer Service,Full-Time,3,3,2.6,3,1,8.3,Public Transport,5,4,11,0,Bachelor,False,31.0,3,Rendah
1072,Male,33,Married,Mid,11,Legal,Full-Time,5,5,1.2,5,3,6.5,Motorbike,5,3,13,0,Bachelor,True,35.5,3,Rendah
1076,Male,46,Married,Senior,9,Finance,Full-Time,5,4,0.9,2,2,6.5,Public Transport,22,8,17,1,Bachelor,False,44.5,3,Rendah
2221,Male,34,Married,Senior,12,IT,Full-Time,4,1,1.6,3,1,6.8,Motorbike,17,4,23,4,Bachelor,True,46.0,3,Rendah
2231,Male,35,Married,Mid,4,IT,Full-Time,2,1,3.5,1,2,7.1,Public Transport,24,4,15,0,Bachelor,True,32.0,3,Rendah
2234,Male,48,Married,Mid,3,IT,Full-Time,1,2,0.2,4,1,7.0,Car,19,8,14,0,Bachelor,True,31.5,3,Rendah
2241,Female,39,Married,Senior,17,IT,Full-Time,1,1,0.4,4,1,4.8,Public Transport,11,5,19,6,Bachelor,True,48.5,3,Rendah
2246,Female,25,Married,Mid,3,Sales,Full-Time,1,3,0.6,5,3,6.9,Public Transport,12,1,15,0,Bachelor,True,31.5,3,Rendah
2254,Male,30,Single,Mid,8,Finance,Full-Time,1,1,1.7,5,2,7.6,Motorbike,6,2,13,0,Bachelor,False,34.0,3,Rendah
2272,Male,36,Single,Mid,14,IT,Contract,1,1,3.3,3,1,7.4,Walk,2,4,14,0,Bachelor,True,37.0,3,Rendah
2279,Female,24,Single,Junior,2,Marketing,Full-Time,3,1,3.5,2,1,6.7,Car,15,0,6,0,Bachelor,True,21.0,3,Rendah
2283,Male,32,Married,Mid,3,HR,Full-Time,1,1,3.2,4,1,7.8,Car,5,3,12,0,Bachelor,False,31.5,3,Rendah
2312,Female,50,Married,Senior,24,IT,Full-Time,2,3,2.0,3,1,5.8,Car,24,9,25,9,Bachelor,True,52.0,3,Rendah
2317,Male,27,Single,Mid,5,Finance,Full-Time,3,2,1.8,4,3,6.9,Bike,9,1,14,0,Bachelor,False,32.5,3,Rendah
2319,Male,35,Married,Mid,13,IT,Full-Time,1,1,0.8,3,1,8.0,Motorbike,10,4,11,0,Bachelor,True,36.5,3,Rendah
2328,Male,30,Married,Mid,8,IT,Full-Time,1,4,2.8,4,1,5.5,Public Transport,28,2,15,0,Bachelor,True,34.0,3,Rendah
2348,Male,25,Single,Junior,3,IT,Part-Time,3,1,2.9,2,1,6.2,Public Transport,15,1,9,0,Bachelor,True,21.5,3,Rendah
2352,Female,23,Single,Intern/Fresher,1,Marketing,Contract,2,2,1.3,4,3,7.7,Bike,6,0,25,0,Bachelor,False,10.5,3,Rendah
2360,Female,56,Divorced,Senior,1,Finance,Full-Time,2,5,4.0,5,2,5.9,Public Transport,20,11,19,3,Bachelor,False,40.5,3,Rendah
2361,Female,38,Married,Mid,16,Sales,Part-Time,2,3,0.3,5,3,7.5,Car,14,5,14,0,Bachelor,True,38.0,3,Rendah
2364,Female,22,Single,Intern/Fresher,0,Finance,Full-Time,1,3,1.5,4,1,6.8,Bike,2,0,21,0,Bachelor,True,10.0,3,Rendah
2376,Male,38,Divorced,Mid,10,IT,Full-Time,3,2,4.5,2,2,6.5,Bike,10,5,15,0,Bachelor,True,35.0,3,Rendah
2385,Male,37,Married,Senior,15,IT,Contract,2,3,1.2,3,2,7.0,Motorbike,16,5,15,9,Bachelor,True,47.5,3,Rendah
2401,Male,27,Single,Senior,5,Finance,Part-Time,4,1,3.8,4,1,5.8,Car,22,1,22,3,Bachelor,False,42.5,3,Rendah
2414,Female,32,Divorced,Senior,7,Marketing,Full-Time,2,1,2.3,3,2,6.2,Car,28,3,21,5,Bachelor,True,43.5,3,Rendah
2419,Male,50,Married,Senior,11,IT,Full-Time,5,2,1.8,2,3,5.6,Public Transport,9,9,20,5,Bachelor,True,45.5,3,Rendah
2435,Male,24,Married,Junior,2,Operations,Full-Time,1,4,1.0,5,3,7.3,Car,25,0,10,0,Bachelor,True,21.0,3,Rendah
2438,Female,25,Single,Junior,3,Marketing,Part-Time,2,2,1.2,5,1,5.9,Car,11,1,7,0,Bachelor,True,21.5,3,Rendah
2443,Female,27,Single,Junior,2,Finance,Full-Time,1,3,3.4,4,1,6.7,Public Transport,20,1,10,0,Bachelor,False,21.0,3,Rendah
2458,Male,37,Married,Mid,15,IT,Full-Time,4,2,2.1,4,3,8.4,Car,17,5,10,0,Bachelor,True,37.5,3,Rendah
2490,Male,24,Single,Junior,2,Operations,Full-Time,1,3,2.7,1,2,6.1,Car,23,0,10,0,Bachelor,True,21.0,3,Rendah
2506,Male,34,Married,Senior,12,Finance,Part-Time,4,1,1.2,4,1,7.9,Walk,2,4,25,8,Bachelor,True,46.0,3,Rendah
2509,Female,32,Married,Senior,10,Marketing,Part-Time,2,4,1.6,3,3,5.4,Public Transport,6,3,24,1,Bachelor,True,45.0,3,Rendah
2518,Male,36,Single,Mid,2,Operations,Full-Time,1,3,1.5,5,2,6.6,Car,9,4,15,0,Bachelor,True,31.0,3,Rendah
2532,Male,25,Married,Junior,1,Marketing,Full-Time,1,1,3.1,3,3,7.2,Public Transport,27,1,10,0,Bachelor,False,20.5,3,Rendah
2545,Male,38,Married,Mid,4,Operations,Full-Time,1,1,2.7,3,1,6.5,Car,14,5,15,0,Bachelor,False,32.0,3,Rendah
2553,Female,26,Single,Junior,2,Finance,Full-Time,1,1,1.8,3,2,5.9,Car,21,1,5,0,Bachelor,False,21.0,3,Rendah
2575,Male,25,Single,Junior,3,IT,Full-Time,3,2,0.3,5,2,6.1,Bike,4,1,9,0,Bachelor,False,21.5,3,Rendah
2576,Male,29,Single,Mid,7,IT,Part-Time,3,1,0.4,1,2,6.4,Bike,8,2,10,0,Bachelor,True,33.5,3,Rendah
2582,Female,28,Single,Junior,6,IT,Full-Time,2,1,1.0,4,2,7.7,Public Transport,24,2,7,0,Bachelor,True,23.0,3,Rendah
2583,Male,29,Single,Mid,7,Operations,Full-Time,4,2,3.4,5,2,6.8,Public Transport,29,2,13,0,Bachelor,False,33.5,3,Rendah
2591,Male,40,Single,Mid,18,Sales,Full-Time,1,4,2.7,5,3,8.4,Car,7,6,11,0,Bachelor,False,39.0,3,Rendah
2595,Female,51,Married,Senior,10,Finance,Full-Time,3,3,1.7,5,3,7.2,Bike,8,9,23,6,Bachelor,False,45.0,3,Rendah
2601,Male,49,Single,Mid,25,IT,Full-Time,3,2,1.4,5,2,6.6,Bike,4,9,10,0,Bachelor,True,42.5,3,Rendah
2603,Male,28,Single,Junior,6,IT,Contract,4,1,2.0,4,1,7.4,Public Transport,29,2,5,0,Bachelor,True,23.0,3,Rendah
2625,Female,36,Married,Mid,14,Operations,Part-Time,1,2,2.0,4,1,7.0,Bike,3,4,12,0,Bachelor,False,37.0,3,Rendah
2639,Male,30,Married,Mid,7,IT,Contract,3,4,1.5,4,2,6.2,Bike,6,2,14,0,Bachelor,True,33.5,3,Rendah
2659,Female,48,Married,Mid,10,Operations,Full-Time,1,2,0.0,4,3,6.2,Public Transport,23,8,13,0,Bachelor,False,35.0,3,Rendah
2669,Female,24,Single,Junior,2,Finance,Full-Time,2,1,2.4,5,1,6.1,Car,9,0,6,0,Bachelor,False,21.0,3,Rendah
2691,Female,36,Married,Mid,14,IT,Full-Time,1,2,3.9,4,3,6.7,Public Transport,24,4,13,0,Bachelor,True,37.0,3,Rendah
2692,Female,32,Married,Mid,10,Sales,Full-Time,2,2,1.5,3,1,5.7,Public Transport,18,3,11,0,Bachelor,True,35.0,3,Rendah
2727,Female,34,Married,Senior,8,IT,Full-Time,3,1,1.5,5,1,6.3,Public Transport,22,4,21,5,Bachelor,True,44.0,3,Rendah
2743,Female,30,Married,Senior,8,Finance,Full-Time,1,1,1.8,4,2,5.7,Bike,5,2,19,7,Bachelor,False,44.0,3,Rendah
2755,Male,24,Single,Senior,2,IT,Part-Time,3,1,0.7,2,1,6.3,Bike,6,0,15,2,Bachelor,True,41.0,3,Rendah
2758,Male,24,Single,Junior,2,IT,Full-Time,3,2,3.3,5,1,6.6,Car,13,0,9,0,Bachelor,True,21.0,3,Rendah
2764,Female,28,Single,Junior,6,Legal,Full-Time,1,1,2.1,3,1,6.2,Car,27,2,8,0,Bachelor,False,23.0,3,Rendah
2783,Male,26,Single,Junior,4,Finance,Full-Time,1,2,1.2,5,1,6.3,Walk,1,1,9,0,Bachelor,False,22.0,3,Rendah
2805,Male,25,Married,Junior,3,Finance,Full-Time,1,1,1.4,1,1,5.7,Walk,1,1,6,0,Bachelor,False,21.5,3,Rendah
2810,Male,36,Married,Senior,14,Finance,Full-Time,2,2,1.8,3,2,6.4,Bike,10,4,15,6,Bachelor,False,47.0,3,Rendah
2831,Male,29,Single,Junior,7,IT,Full-Time,5,1,3.1,3,3,5.0,Car,24,2,9,0,Bachelor,True,23.5,3,Rendah
2835,Female,29,Single,Junior,7,HR,Part-Time,3,1,3.2,5,1,6.5,Public Transport,23,2,7,0,Bachelor,False,23.5,3,Rendah
2861,Female,29,Single,Junior,7,Marketing,Full-Time,1,2,0.7,2,2,5.9,Public Transport,29,2,9,0,Bachelor,False,23.5,3,Rendah
2862,Female,23,Single,Intern/Fresher,1,Customer Service,Full-Time,1,2,2.2,4,1,7.4,Public Transport,26,0,28,0,Bachelor,False,10.5,3,Rendah
2864,Male,31,Married,Senior,4,IT,Part-Time,1,3,3.6,4,1,6.9,Car,22,3,15,1,Bachelor,False,42.0,3,Rendah
2901,Female,26,Married,Junior,4,IT,Full-Time,1,2,1.7,2,2,8.6,Car,18,1,9,0,Bachelor,True,22.0,3,Rendah
2906,Male,37,Married,Senior,2,Legal,Full-Time,1,1,1.1,4,1,7.6,Public Transport,6,5,18,5,Bachelor,False,41.0,3,Rendah
2908,Male,30,Married,Senior,7,IT,Full-Time,1,1,2.7,4,3,6.8,Walk,1,2,21,3,Bachelor,True,43.5,3,Rendah
2910,Male,26,Single,Junior,4,Operations,Full-Time,1,2,2.7,4,3,8.8,Car,29,1,5,0,Bachelor,False,22.0,3,Rendah
2936,Male,49,Married,Mid,27,Legal,Full-Time,4,2,2.3,4,2,4.7,Walk,2,9,15,0,Bachelor,False,43.5,3,Rendah
2937,Female,36,Single,Senior,10,Customer Service,Full-Time,4,1,3.7,4,2,5.4,Car,15,4,25,9,Bachelor,True,45.0,3,Rendah
2956,Male,24,Single,Junior,2,Sales,Full-Time,2,2,2.4,4,3,6.8,Motorbike,24,0,10,0,Bachelor,False,21.0,3,Rendah
2957,Male,32,Married,Mid,10,IT,Part-Time,4,1,2.5,4,1,6.1,Bike,8,3,15,0,Bachelor,True,35.0,3,Rendah
2962,Female,49,Married,Senior,15,HR,Full-Time,2,1,1.1,4,1,7.0,Car,25,9,18,9,Bachelor,False,47.5,3,Rendah
249,Male,33,Single,Mid,11,Finance,Contract,1,2,2.6,5,3,6.4,Car,17,3,14,0,Bachelor,False,35.5,2,Rendah
257,Female,38,Married,Mid,16,Legal,Full-Time,1,3,1.4,3,3,6.4,Public Transport,27,5,10,0,Bachelor,False,38.0,2,Rendah
273,Female,29,Single,Junior,7,Finance,Contract,1,3,2.6,3,3,7.6,Walk,1,2,5,0,Bachelor,True,23.5,2,Rendah
297,Male,53,Married,Senior,8,IT,Part-Time,2,3,3.0,3,1,6.0,Car,19,10,17,5,Bachelor,True,44.0,2,Rendah
310,Male,25,Single,Junior,3,Marketing,Full-Time,4,2,2.3,4,2,5.6,Car,21,1,6,0,Bachelor,False,21.5,2,Rendah
311,Male,30,Single,Mid,8,Finance,Full-Time,1,5,2.7,5,2,8.2,Car,12,2,12,0,Bachelor,True,34.0,2,Rendah
314,Male,60,Married,Senior,7,Operations,Contract,1,2,2.1,4,1,7.0,Walk,1,12,15,6,Bachelor,True,43.5,2,Rendah
315,Male,36,Married,Senior,14,IT,Contract,2,1,0.9,3,2,5.7,Bike,2,4,25,2,Bachelor,True,47.0,2,Rendah
319,Female,36,Single,Senior,14,Finance,Contract,4,1,2.0,2,3,4.7,Public Transport,7,4,23,6,Bachelor,False,47.0,2,Rendah
320,Female,28,Married,Junior,6,Finance,Full-Time,1,4,2.9,5,3,7.5,Public Transport,21,2,7,0,Bachelor,False,23.0,2,Rendah
322,Male,22,Single,Junior,0,Finance,Part-Time,1,4,1.8,5,2,6.9,Public Transport,28,0,7,0,Bachelor,True,20.0,2,Rendah
326,Male,23,Single,Intern/Fresher,1,Operations,Part-Time,1,2,1.5,4,1,5.5,Car,28,0,28,0,Bachelor,True,10.5,2,Rendah
332,Female,25,Single,Junior,3,Sales,Full-Time,3,3,1.0,5,2,6.8,Public Transport,17,1,10,0,Bachelor,True,21.5,2,Rendah
334,Male,29,Single,Junior,5,IT,Part-Time,3,1,1.7,4,3,6.2,Bike,9,2,7,0,Bachelor,True,22.5,2,Rendah
339,Male,22,Single,Intern/Fresher,0,Sales,Full-Time,2,2,3.9,4,2,7.0,Walk,2,0,25,0,Bachelor,False,10.0,2,Rendah
1080,Male,25,Single,Junior,2,Operations,Part-Time,5,1,3.7,1,1,6.2,Car,5,1,8,0,Bachelor,False,21.0,2,Rendah
1087,Female,24,Single,Junior,2,HR,Full-Time,3,2,0.8,1,1,7.4,Motorbike,24,0,10,0,Bachelor,False,21.0,2,Rendah
1088,Female,26,Single,Mid,4,Operations,Part-Time,5,4,2.8,2,2,6.3,Motorbike,16,1,12,0,Bachelor,False,32.0,2,Rendah
1098,Male,32,Married,Mid,10,IT,Contract,3,1,3.2,1,3,6.8,Public Transport,7,3,12,0,Bachelor,False,35.0,2,Rendah
1099,Female,28,Single,Junior,6,Sales,Full-Time,4,4,1.0,4,2,6.9,Public Transport,19,2,7,0,Bachelor,False,23.0,2,Rendah
1112,Female,39,Married,Senior,2,Operations,Full-Time,1,4,1.1,4,1,6.6,Motorbike,11,5,17,9,Bachelor,False,41.0,2,Rendah
1114,Female,29,Single,Junior,7,Legal,Full-Time,2,4,3.6,4,1,6.6,Public Transport,5,2,9,0,Bachelor,False,23.5,2,Rendah
1115,Male,23,Single,Junior,1,IT,Full-Time,3,4,1.8,3,1,6.4,Car,26,0,9,0,Bachelor,True,20.5,2,Rendah
1123,Female,39,Married,Mid,1,Finance,Part-Time,4,5,2.2,3,2,7.2,Public Transport,9,5,12,0,Bachelor,False,30.5,2,Rendah
1130,Male,22,Single,Intern/Fresher,0,Customer Service,Full-Time,2,4,0.8,1,1,6.7,Car,16,0,25,0,Bachelor,False,10.0,2,Rendah
1131,Male,24,Single,Mid,2,Operations,Full-Time,2,3,3.7,2,2,6.9,Car,6,0,11,0,Bachelor,False,31.0,2,Rendah
1137,Male,53,Married,Senior,9,Operations,Full-Time,5,5,3.5,5,2,6.8,Car,20,10,18,6,Bachelor,True,44.5,2,Rendah
1142,Male,28,Single,Junior,6,Legal,Full-Time,4,1,1.1,1,2,6.7,Public Transport,15,2,5,0,Bachelor,False,23.0,2,Rendah
1144,Female,27,Single,Junior,5,Finance,Full-Time,1,4,1.1,1,1,7.2,Public Transport,10,1,8,0,Bachelor,False,22.5,2,Rendah
1145,Female,28,Single,Junior,6,Sales,Full-Time,2,2,1.6,4,1,8.0,Car,21,2,9,0,Bachelor,False,23.0,2,Rendah
1157,Male,25,Single,Junior,3,Sales,Part-Time,2,4,1.0,1,1,6.8,Public Transport,28,1,9,0,Bachelor,False,21.5,2,Rendah
1163,Female,24,Single,Junior,2,Operations,Contract,2,4,3.1,2,1,6.7,Public Transport,19,0,7,0,Bachelor,False,21.0,2,Rendah
1164,Male,22,Single,Intern/Fresher,0,IT,Full-Time,3,3,2.2,1,3,6.1,Car,8,0,21,0,Bachelor,True,10.0,2,Rendah
1173,Male,22,Single,Intern/Fresher,0,Finance,Full-Time,5,3,2.3,3,1,6.8,Public Transport,24,0,23,0,Bachelor,False,10.0,2,Rendah
1176,Female,26,Single,Junior,4,IT,Full-Time,1,4,2.8,1,1,7.1,Car,21,1,5,0,Bachelor,True,22.0,2,Rendah
1178,Female,33,Married,Senior,7,Marketing,Full-Time,5,3,2.6,4,1,8.6,Car,20,3,19,9,Bachelor,True,43.5,2,Rendah
1180,Female,39,Married,Mid,15,Marketing,Full-Time,3,2,1.8,3,1,6.9,Bike,8,5,12,0,Bachelor,False,37.5,2,Rendah
1188,Female,33,Married,Mid,11,Marketing,Part-Time,5,3,1.2,1,3,6.3,Car,17,3,10,0,Bachelor,False,35.5,2,Rendah
1189,Male,35,Married,Mid,10,IT,Full-Time,3,4,0.0,1,1,6.5,Public Transport,8,4,13,0,Bachelor,False,35.0,2,Rendah
1192,Female,28,Single,Senior,6,Operations,Contract,2,2,4.3,1,1,5.4,Car,27,2,25,7,Bachelor,False,43.0,2,Rendah
1193,Female,24,Single,Mid,2,Finance,Contract,5,5,3.6,3,2,6.6,Car,9,0,15,0,Bachelor,False,31.0,2,Rendah
1194,Female,48,Single,Mid,9,HR,Contract,5,3,1.9,4,1,7.3,Public Transport,28,8,12,0,Bachelor,False,34.5,2,Rendah
1196,Female,47,Married,Mid,21,Sales,Contract,1,4,2.3,1,1,7.0,Motorbike,20,8,15,0,Bachelor,True,40.5,2,Rendah
1204,Female,49,Married,Mid,10,Finance,Full-Time,4,1,1.4,3,1,6.9,Public Transport,5,9,11,0,Bachelor,False,35.0,2,Rendah
1215,Female,31,Married,Mid,6,Operations,Part-Time,5,4,3.4,2,1,5.4,Motorbike,4,3,14,0,Bachelor,False,33.0,2,Rendah
1216,Male,33,Married,Mid,11,Finance,Full-Time,1,2,3.1,1,1,7.4,Car,12,3,14,0,Bachelor,False,35.5,2,Rendah
1217,Female,48,Married,Mid,17,Customer Service,Full-Time,1,5,1.2,2,1,6.6,Car,16,8,11,0,Bachelor,False,38.5,2,Rendah
1218,Female,40,Married,Mid,18,Marketing,Full-Time,1,1,1.9,1,1,6.5,Walk,1,6,11,0,Bachelor,False,39.0,2,Rendah
1220,Female,41,Married,Mid,19,Marketing,Part-Time,5,5,2.2,1,3,5.3,Public Transport,18,6,11,0,Bachelor,False,39.5,2,Rendah
